opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,manager,regional_office,deal_won
R4L36Y0P,Marty Freudenburg,GTX Basic,Stanredtax,Won,2017-03-04,2017-03-26,579.0,finance,1987.0,1698.2,3798.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,2017-03-04,2017-05-20,0.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
AJJ7VJWA,Niesha Huffines,GTXPro,Bioholding,Lost,2017-03-04,2017-05-02,0.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
8BR6E4S6,Niesha Huffines,GTXPro,Treequote,Lost,2017-03-04,2017-05-27,0.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Unknown,1096.0,Melvin Marxen,Central,0
YNKWBEEN,Reed Clapper,GTX Basic,Kan-code,Won,2017-03-04,2017-06-27,521.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
SARVIBLS,Reed Clapper,MG Advanced,Gekko & Co,Won,2017-03-04,2017-03-07,3889.0,retail,1990.0,2520.83,3502.0,United States,Unknown,MG,3393.0,Rocco Neubert,East,1
M4ZNQTEQ,Rosie Papadopoulos,MG Advanced,Plussunin,Won,2017-03-04,2017-03-12,3340.0,retail,2003.0,1419.98,4018.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
K0GWTWYL,Versie Hillebrand,MG Special,Finhigh,Lost,2017-03-04,2017-03-20,0.0,finance,2006.0,1102.43,1759.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,0
TCSQO748,Vicki Laflamme,GTXPro,Cheers,Lost,2017-03-04,2017-05-11,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Unknown,1096.0,Celia Rouche,West,0
7TI1WTV9,Zane Levy,GTXPro,Acme Corporation,Engaging,2017-03-04,2017-08-02,472.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,0
01EH41WA,Zane Levy,GTXPro,unknow,Engaging,2017-03-04,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Summer Sewald,West,0
ITCY8YV0,Zane Levy,GTXPro,Blackzim,Won,2017-03-04,2017-06-11,5876.0,retail,2009.0,497.11,1588.0,United States,Unknown,Unknown,1096.0,Summer Sewald,West,1
SAUAOZVO,Anna Snelling,GTX Plus Pro,Toughzap,Won,2017-03-05,2017-05-29,5092.0,retail,1995.0,332.43,799.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
1XHLB0Q5,Boris Faz,GTX Plus Basic,Massive Dynamic,Lost,2017-03-05,2017-05-09,0.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,0
71GQNH5T,Cassey Cress,MG Advanced,unknow,Engaging,2017-03-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Rocco Neubert,East,0
LSA39JBG,Daniell Hammack,GTX Basic,unknow,Engaging,2017-03-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
OJVA8ZEK,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,2017-03-05,2017-06-08,966.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
UAX3F7D4,Daniell Hammack,GTX Plus Pro,Opentech,Won,2017-03-05,2017-03-21,6024.0,finance,1994.0,355.23,853.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
7PDUWDGT,Daniell Hammack,MG Advanced,Condax,Won,2017-03-05,2017-03-14,3759.0,medical,2017.0,4.54,9.0,United States,Unknown,MG,3393.0,Rocco Neubert,East,1
QWJ2TRQM,Darcel Schlecht,GTXPro,Streethex,Lost,2017-03-05,2017-05-24,0.0,retail,1988.0,1376.8,1165.0,Belgium,Unknown,Unknown,1096.0,Melvin Marxen,Central,0
3AU5SZ3V,Donn Cantrell,GTXPro,Donquadtech,Won,2017-03-05,2017-03-23,4443.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,Unknown,1096.0,Rocco Neubert,East,1
BVOO33UA,Hayden Neloms,MG Advanced,Cheers,Won,2017-03-05,2017-06-28,3397.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,MG,3393.0,Celia Rouche,West,1
SC7XGQVA,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-03-05,2017-03-15,0.0,retail,1996.0,2214.94,5374.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,0
UY45Y7AM,James Ascencio,MG Special,Sunnamplex,Lost,2017-03-05,2017-05-14,0.0,marketing,2008.0,894.37,1593.0,Poland,Unknown,MG,55.0,Summer Sewald,West,0
M92Y63Q3,Jonathan Berthelot,MG Special,Domzoom,Won,2017-03-05,2017-05-05,59.0,entertainment,1998.0,217.87,551.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,1
AKTPC3M1,Kami Bicknell,GTX Basic,unknow,Engaging,2017-03-05,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Summer Sewald,West,0
JXAYTFNI,Lajuana Vencill,GTX Basic,Cancity,Lost,2017-03-05,2017-05-12,0.0,retail,2001.0,718.62,2448.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
BMM5D5R4,Lajuana Vencill,GTX Basic,dambase,Lost,2017-03-05,2017-05-21,0.0,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550.0,Dustin Brinkmann,Central,0
PSGTTYUT,Lajuana Vencill,GTX Basic,Rangreen,Won,2017-03-05,2017-06-06,494.0,technolgy,1987.0,2938.67,8775.0,Panama,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
JRC2PMKX,Lajuana Vencill,GTX Plus Basic,Codehow,Won,2017-03-05,2017-05-16,1060.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096.0,Dustin Brinkmann,Central,1
JA5G7YBO,Markita Hansen,MG Special,Blackzim,Engaging,2017-03-05,2017-08-02,472.0,retail,2009.0,497.11,1588.0,United States,Unknown,MG,55.0,Celia Rouche,West,0
6M5LV1ZE,Marty Freudenburg,MG Special,Scottech,Lost,2017-03-05,2017-05-26,0.0,marketing,2012.0,45.39,100.0,United States,Inity,MG,55.0,Melvin Marxen,Central,0
CZ8PPZTC,Rosie Papadopoulos,MG Special,Bioplex,Engaging,2017-03-05,2017-08-02,472.0,medical,1991.0,326.82,1016.0,United States,Unknown,MG,55.0,Cara Losch,East,0
IBZQBCSU,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Lost,2017-03-05,2017-05-19,0.0,finance,1993.0,646.1,883.0,United States,Golddex,MG,55.0,Cara Losch,East,0
YABTM1G5,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-03-05,2017-05-30,0.0,entertainment,1998.0,217.87,551.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
FPTH6URQ,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-03-05,2017-05-11,624.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,550.0,Celia Rouche,West,1
S3XE14XP,Vicki Laflamme,GTX Basic,Goodsilron,Won,2017-03-05,2017-05-08,565.0,marketing,2000.0,2952.73,5107.0,United States,Unknown,GTX,550.0,Celia Rouche,West,1
U6Q0T9KV,Vicki Laflamme,GTX Basic,Konex,Won,2017-03-05,2017-06-14,642.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,GTX,550.0,Celia Rouche,West,1
YQ0Y0YQS,Violet Mclelland,MG Advanced,Newex,Engaging,2017-03-05,2017-08-02,472.0,services,1991.0,1012.72,3492.0,Germany,Unknown,MG,3393.0,Cara Losch,East,0
HRWHRCH8,Violet Mclelland,MG Special,Betasoloin,Won,2017-03-05,2017-03-14,48.0,medical,1999.0,251.41,495.0,United States,Unknown,MG,55.0,Cara Losch,East,1
8B29CRQL,Violet Mclelland,MG Special,Donware,Won,2017-03-05,2017-05-19,60.0,marketing,1999.0,1197.44,2570.0,United States,Unknown,MG,55.0,Cara Losch,East,1
3KM8WN7L,Boris Faz,GTX Basic,Kan-code,Won,2017-03-06,2017-05-18,522.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,1
5Z8S8UHK,Cassey Cress,GTX Basic,unknow,Engaging,2017-03-06,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
S0XILDHQ,Cassey Cress,GTX Plus Pro,Umbrella Corporation,Won,2017-03-06,2017-03-18,4701.0,finance,1998.0,2022.14,5113.0,United States,Unknown,GTX,5482.0,Rocco Neubert,East,1
ZVR3CS7N,Darcel Schlecht,GTX Plus Pro,Scottech,Lost,2017-03-06,2017-05-20,0.0,marketing,2012.0,45.39,100.0,United States,Inity,GTX,5482.0,Melvin Marxen,Central,0
AZH0INTS,Elease Gluck,GTXPro,Singletechno,Won,2017-03-06,2017-03-13,4987.0,retail,1996.0,2214.94,5374.0,United States,Unknown,Unknown,1096.0,Celia Rouche,West,1
9AMJKJX6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-03-06,2017-05-31,579.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
NMKAJZJ4,Kary Hendrixson,MG Special,unknow,Engaging,2017-03-06,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,55.0,Summer Sewald,West,0
3NQBMKOK,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-06,2017-06-29,494.0,software,1982.0,11698.03,34288.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
VBG91TQH,Marty Freudenburg,GTX Basic,Isdom,Won,2017-03-06,2017-06-11,545.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,550.0,Melvin Marxen,Central,1
QZE24X2H,Maureen Marcano,GTX Basic,Y-corporation,Won,2017-03-06,2017-06-01,584.0,employment,1983.0,2871.35,9561.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
WSPBQ5YR,Moses Frase,MG Advanced,dambase,Won,2017-03-06,2017-06-09,3714.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393.0,Dustin Brinkmann,Central,1
YJJ1BLPQ,Niesha Huffines,MG Advanced,Finhigh,Won,2017-03-06,2017-05-15,3423.0,finance,2006.0,1102.43,1759.0,United States,Unknown,MG,3393.0,Melvin Marxen,Central,1
XUGTSB00,Niesha Huffines,MG Advanced,Ron-tech,Won,2017-03-06,2017-03-19,3167.0,medical,1992.0,3922.42,6837.0,United States,Unknown,MG,3393.0,Melvin Marxen,Central,1
3DKK3JF3,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-03-06,2017-05-29,0.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,GTX,550.0,Rocco Neubert,East,0
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,2017-03-06,2017-05-29,987.0,finance,1993.0,7537.24,20293.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,1
SX0SSL0H,Rosie Papadopoulos,GTX Plus Basic,unknow,Engaging,2017-03-06,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Cara Losch,East,0
420PORSF,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-03-06,2017-06-06,0.0,technolgy,1980.0,7708.38,13756.0,United States,Unknown,MG,3393.0,Cara Losch,East,0
DVCPCBMJ,Versie Hillebrand,MG Advanced,Domzoom,Lost,2017-03-06,2017-05-21,0.0,entertainment,1998.0,217.87,551.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
UMZ986GC,Versie Hillebrand,MG Advanced,Dontechi,Won,2017-03-06,2017-05-24,3428.0,software,1982.0,4618.0,10083.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,1
I7BWM5O0,Violet Mclelland,MG Special,Warephase,Engaging,2017-03-06,2017-08-02,472.0,services,1997.0,2041.73,5276.0,United States,Unknown,MG,55.0,Cara Losch,East,0
UPQRP36U,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-03-06,2017-05-22,0.0,retail,1990.0,2520.83,3502.0,United States,Unknown,MG,55.0,Cara Losch,East,0
RZI9HX5X,Zane Levy,GTX Plus Basic,Hottechi,Won,2017-03-06,2017-05-31,1149.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,GTX,1096.0,Summer Sewald,West,1
WFJPWN9O,Anna Snelling,GTX Plus Pro,Globex Corporation,Won,2017-03-07,2017-06-11,6023.0,technolgy,2000.0,1223.72,2497.0,Norway,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
6F79VYH8,Boris Faz,GTX Basic,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
ZQ4QTT1Z,Boris Faz,GTX Plus Basic,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Rocco Neubert,East,0
2WH4NUR9,Cassey Cress,GTX Basic,Bluth Company,Lost,2017-03-07,2017-06-04,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,550.0,Rocco Neubert,East,0
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,2017-03-07,2017-03-17,47.0,marketing,2012.0,45.39,100.0,United States,Inity,MG,55.0,Dustin Brinkmann,Central,1
HRU8FNE1,Corliss Cosme,GTX Basic,Donquadtech,Won,2017-03-07,2017-03-10,542.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550.0,Cara Losch,East,1
JDFN8AZI,Corliss Cosme,GTXPro,Xx-zobam,Won,2017-03-07,2017-03-16,4980.0,entertainment,1989.0,3838.39,8274.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,1
11EK1VP7,Darcel Schlecht,GTXPro,Funholding,Won,2017-03-07,2017-05-28,4978.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Unknown,1096.0,Melvin Marxen,Central,1
50HQRWGJ,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-03-07,2017-06-10,5256.0,finance,1993.0,646.1,883.0,United States,Golddex,Unknown,1096.0,Rocco Neubert,East,1
N90VSHI2,Elease Gluck,GTXPro,Hottechi,Won,2017-03-07,2017-06-07,4327.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,Unknown,1096.0,Celia Rouche,West,1
21PRD9FN,Garret Kinder,GTXPro,Donware,Won,2017-03-07,2017-05-15,5022.0,marketing,1999.0,1197.44,2570.0,United States,Unknown,Unknown,1096.0,Cara Losch,East,1
ITIQJARB,Gladys Colclough,GTX Plus Pro,Bioholding,Won,2017-03-07,2017-03-11,4887.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,GTX,5482.0,Melvin Marxen,Central,1
EAUV9J9L,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-03-07,2017-03-21,3724.0,finance,1987.0,1698.2,3798.0,United States,Unknown,MG,3393.0,Melvin Marxen,Central,1
9A4H9IAC,James Ascencio,GTX Plus Basic,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Summer Sewald,West,0
XWEZ1WNK,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-07,2017-03-11,535.0,employment,1983.0,2871.35,9561.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
ZTLLHCBU,Kary Hendrixson,GTX Basic,Dontechi,Engaging,2017-03-07,2017-08-02,472.0,software,1982.0,4618.0,10083.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
JTSUYWUD,Kary Hendrixson,GTX Plus Pro,Blackzim,Lost,2017-03-07,2017-05-24,0.0,retail,2009.0,497.11,1588.0,United States,Unknown,GTX,5482.0,Summer Sewald,West,0
CJ5U6GX3,Markita Hansen,MG Advanced,Singletechno,Won,2017-03-07,2017-03-15,3969.0,retail,1996.0,2214.94,5374.0,United States,Unknown,MG,3393.0,Celia Rouche,West,1
SLYFFVBE,Maureen Marcano,GTX Plus Basic,Blackzim,Engaging,2017-03-07,2017-08-02,472.0,retail,2009.0,497.11,1588.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,0
HDUV7VJN,Moses Frase,GTX Plus Pro,Toughzap,Won,2017-03-07,2017-03-13,6805.0,retail,1995.0,332.43,799.0,United States,Unknown,GTX,5482.0,Dustin Brinkmann,Central,1
5OCY2XME,Niesha Huffines,GTX Plus Basic,Isdom,Won,2017-03-07,2017-06-12,1190.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,1
1YB00UYY,Rosie Papadopoulos,GTX Plus Pro,Condax,Won,2017-03-07,2017-05-29,4821.0,medical,2017.0,4.54,9.0,United States,Unknown,GTX,5482.0,Cara Losch,East,1
NCMT5KK3,Vicki Laflamme,GTX Basic,Dalttechnology,Engaging,2017-03-07,2017-08-02,472.0,software,2013.0,98.79,96.0,United States,Bubba Gump,GTX,550.0,Celia Rouche,West,0
Y23HQJRG,Violet Mclelland,MG Special,Kinnamplus,Won,2017-03-07,2017-05-06,53.0,retail,2004.0,702.72,1831.0,United States,Unknown,MG,55.0,Cara Losch,East,1
81FNO0VM,Wilburn Farren,GTX Plus Basic,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Cara Losch,East,0
RFQP9VCW,Wilburn Farren,MG Advanced,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Cara Losch,East,0
NGCM47PC,Zane Levy,GTXPro,unknow,Engaging,2017-03-07,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,Unknown,1096.0,Summer Sewald,West,0
9HXSC391,Cassey Cress,MG Advanced,Vehement Capital Partners,Won,2017-03-08,2017-05-22,3087.0,finance,1993.0,646.1,883.0,United States,Golddex,MG,3393.0,Rocco Neubert,East,1
ENOMNCOJ,Cecily Lampkin,MG Special,Bioholding,Won,2017-03-08,2017-06-03,59.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,MG,55.0,Dustin Brinkmann,Central,1
CG4TWLUR,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,2017-03-08,2017-06-02,857.0,software,2002.0,987.39,2253.0,United States,Unknown,GTX,1096.0,Cara Losch,East,1
0FIG6ZP2,Daniell Hammack,GTX Plus Basic,Massive Dynamic,Won,2017-03-08,2017-06-27,1142.0,entertainment,1989.0,665.06,1095.0,United States,Unknown,GTX,1096.0,Rocco Neubert,East,1
IA62KQBO,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-03-08,2017-05-14,566.0,retail,1995.0,5158.71,17479.0,Japan,Unknown,GTX,550.0,Rocco Neubert,East,1
C54ZXDLT,Garret Kinder,MG Advanced,Xx-zobam,Won,2017-03-08,2017-03-18,4291.0,entertainment,1989.0,3838.39,8274.0,United States,Unknown,MG,3393.0,Cara Losch,East,1
X96MMTCI,Hayden Neloms,GTX Plus Basic,Rantouch,Won,2017-03-08,2017-06-16,1039.0,telecommunications,1994.0,1188.42,3015.0,United States,Unknown,GTX,1096.0,Celia Rouche,West,1
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-03-08,2017-05-19,3151.0,finance,1993.0,7537.24,20293.0,United States,Unknown,MG,3393.0,Celia Rouche,West,1
7C9Q2ZA3,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-03-08,2017-03-24,590.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,GTX,550.0,Melvin Marxen,Central,1
YZ1EYM3Y,Jonathan Berthelot,MG Advanced,Ron-tech,Won,2017-03-08,2017-03-18,3217.0,medical,1992.0,3922.42,6837.0,United States,Unknown,MG,3393.0,Melvin Marxen,Central,1
M7J5BV9Q,Kami Bicknell,GTX Basic,Zoomit,Won,2017-03-08,2017-03-11,597.0,entertainment,1992.0,324.19,978.0,United States,Unknown,GTX,550.0,Summer Sewald,West,1
MDRX39D8,Kary Hendrixson,GTXPro,Newex,Won,2017-03-08,2017-05-11,4918.0,services,1991.0,1012.72,3492.0,Germany,Unknown,Unknown,1096.0,Summer Sewald,West,1
7GRFWF1U,Kary Hendrixson,GTXPro,Scotfind,Won,2017-03-08,2017-03-19,5266.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,Unknown,1096.0,Summer Sewald,West,1
EHP6OQ69,Lajuana Vencill,MG Advanced,Finhigh,Lost,2017-03-08,2017-05-14,0.0,finance,2006.0,1102.43,1759.0,United States,Unknown,MG,3393.0,Dustin Brinkmann,Central,0
JDXSS1HT,Markita Hansen,GTX Basic,Silis,Engaging,2017-03-08,2017-08-02,472.0,medical,1994.0,2818.38,6290.0,United States,Unknown,GTX,550.0,Celia Rouche,West,0
4R1NMA9E,Markita Hansen,GTX Basic,Singletechno,Lost,2017-03-08,2017-05-17,0.0,retail,1996.0,2214.94,5374.0,United States,Unknown,GTX,550.0,Celia Rouche,West,0
CDA8Y12G,Markita Hansen,MG Special,Blackzim,Won,2017-03-08,2017-05-07,61.0,retail,2009.0,497.11,1588.0,United States,Unknown,MG,55.0,Celia Rouche,West,1
RYLLRATF,Markita Hansen,MG Advanced,Faxquote,Won,2017-03-08,2017-05-31,3470.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,3393.0,Celia Rouche,West,1
KEF5O2Q6,Moses Frase,GTX Basic,Betatech,Lost,2017-03-08,2017-06-26,0.0,medical,1986.0,647.18,1185.0,Kenya,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
Y38ULZPM,Rosalina Dieter,MG Special,Newex,Won,2017-03-08,2017-05-28,48.0,services,1991.0,1012.72,3492.0,Germany,Unknown,MG,55.0,Celia Rouche,West,1
YFP8IZ98,Rosie Papadopoulos,MG Special,Acme Corporation,Won,2017-03-08,2017-06-22,61.0,technolgy,1996.0,1100.04,2822.0,United States,Unknown,MG,55.0,Cara Losch,East,1
U9CDTLZM,Vicki Laflamme,MG Special,Blackzim,Lost,2017-03-08,2017-05-26,0.0,retail,2009.0,497.11,1588.0,United States,Unknown,MG,55.0,Celia Rouche,West,0
V5AN4BZF,Violet Mclelland,GTX Basic,Silis,Lost,2017-03-08,2017-05-29,0.0,medical,1994.0,2818.38,6290.0,United States,Unknown,GTX,550.0,Cara Losch,East,0
58J6HCYK,Zane Levy,GTX Basic,Y-corporation,Lost,2017-03-08,2017-06-05,0.0,employment,1983.0,2871.35,9561.0,United States,Unknown,GTX,550.0,Summer Sewald,West,0
GDGR4C37,Zane Levy,GTX Plus Basic,Plusstrip,Lost,2017-03-08,2017-05-27,0.0,entertainment,2002.0,349.81,315.0,United States,Unknown,GTX,1096.0,Summer Sewald,West,0
COOYICXU,Anna Snelling,GTX Basic,Inity,Lost,2017-03-09,2017-05-22,0.0,marketing,1986.0,2403.58,8801.0,United States,Unknown,GTX,550.0,Dustin Brinkmann,Central,0
UALNIVAY,Anna Snelling,GTX Plus Pro,Hottechi,Lost,2017-03-09,2017-05-11,0.0,technolgy,1997.0,8170.38,16499.0,Korea,Unknown,GTX,5482.0,Dustin Brinkmann,Central,0
E5UW8AGQ,Anna Snelling,GTX Basic,Streethex,Won,2017-03-09,2017-06-11,595.0,retail,1988.0,1376.8,1165.0,Belgium,Unknown,GTX,550.0,Dustin Brinkmann,Central,1
EWA9JFBA,Anna Snelling,MG Special,Zumgoity,Won,2017-03-09,2017-06-01,51.0,medical,1984.0,441.08,1210.0,United States,Unknown,MG,55.0,Dustin Brinkmann,Central,1
99DK6OHX,Boris Faz,MG Special,Opentech,Lost,2017-03-09,2017-06-08,0.0,finance,1994.0,355.23,853.0,United States,Unknown,MG,55.0,Rocco Neubert,East,0
MK57PHV1,Cassey Cress,GTXPro,Kan-code,Won,2017-03-09,2017-05-25,4624.0,software,1982.0,11698.03,34288.0,United States,Unknown,Unknown,1096.0,Rocco Neubert,East,1
T1F2I8ED,Corliss Cosme,GTX Plus Basic,unknow,Engaging,2017-03-09,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,1096.0,Cara Losch,East,0
26CH1NDR,Daniell Hammack,GTX Basic,Mathtouch,Engaging,2017-03-09,2017-08-02,472.0,marketing,1984.0,3027.46,9516.0,Jordan,Unknown,GTX,550.0,Rocco Neubert,East,0
ISAWVDYZ,Daniell Hammack,GTX Basic,unknow,Engaging,2017-03-09,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,GTX,550.0,Rocco Neubert,East,0
ZGZSYIJV,Darcel Schlecht,GTX Plus Basic,Finhigh,Lost,2017-03-09,2017-05-15,0.0,finance,2006.0,1102.43,1759.0,United States,Unknown,GTX,1096.0,Melvin Marxen,Central,0
6LI7FXQT,Darcel Schlecht,MG Special,Bioholding,Lost,2017-03-09,2017-05-28,0.0,medical,2012.0,587.34,1356.0,Philipines,Unknown,MG,55.0,Melvin Marxen,Central,0
D01U0UR8,Darcel Schlecht,GTX Basic,Funholding,Won,2017-03-09,2017-06-17,571.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,550.0,Melvin Marxen,Central,1
9LFX3HBC,Elease Gluck,MG Advanced,Lexiqvolax,Won,2017-03-09,2017-03-25,3333.0,medical,2004.0,1618.89,3889.0,United States,Unknown,MG,3393.0,Celia Rouche,West,1
JP3IMU5X,Gladys Colclough,GTX Plus Pro,Isdom,Won,2017-03-09,2017-05-16,4853.0,medical,2002.0,3178.24,4540.0,United States,Unknown,GTX,5482.0,Melvin Marxen,Central,1
5I8WOI8P,Gladys Colclough,MG Special,Toughzap,Won,2017-03-09,2017-06-08,51.0,retail,1995.0,332.43,799.0,United States,Unknown,MG,55.0,Melvin Marxen,Central,1
LJBQ7P0V,James Ascencio,MG Special,Zotware,Engaging,2017-03-09,2017-08-02,472.0,software,1979.0,4478.47,13809.0,United States,Unknown,MG,55.0,Summer Sewald,West,0
ZRYPU2QW,James Ascencio,MG Advanced,unknow,Engaging,2017-03-09,2017-08-02,472.0,Unknown,Unknown,1698.2,3492.0,Unknown,Unknown,MG,3393.0,Summer Sewald,West,0
7C9BUYV0,James Ascencio,GTX Basic,Cheers,Lost,2017-03-09,2017-05-23,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550.0,Summer Sewald,West,0
GMVW87C4,Kami Bicknell,GTXPro,Cheers,Won,2017-03-09,2017-06-17,5035.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,Unknown,1096.0,Summer Sewald,West,1
NY9ARKRE,Marty Freudenburg,MG Special,Codehow,Won,2017-03-09,2017-06-01,51.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,55.0,Melvin Marxen,Central,1
XO3XXR9X,Maureen Marcano,GTXPro,Dalttechnology,Won,2017-03-09,2017-06-09,4342.0,software,2013.0,98.79,96.0,United States,Bubba Gump,Unknown,1096.0,Summer Sewald,West,1
8QBIFURM,Versie Hillebrand,MG Advanced,Codehow,Lost,2017-03-09,2017-03-13,0.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,3393.0,Dustin Brinkmann,Central,0
